Date,Open,High,Low,Close
2024-12-27 00:00:00+05:30,23801.400390625,23938.849609375,23800.599609375,23813.400390625
2024-12-30 00:00:00+05:30,23796.900390625,23915.349609375,23599.30078125,23644.900390625
2024-12-31 00:00:00+05:30,23560.599609375,23689.849609375,23460.44921875,23644.80078125
2025-01-01 00:00:00+05:30,23637.650390625,23822.80078125,23562.80078125,23742.900390625
2025-01-02 00:00:00+05:30,23783.0,24226.69921875,23751.55078125,24188.650390625
2025-01-03 00:00:00+05:30,24196.400390625,24196.44921875,23976.0,24004.75
2025-01-06 00:00:00+05:30,24045.80078125,24089.94921875,23551.900390625,23616.05078125
2025-01-07 00:00:00+05:30,23679.900390625,23795.19921875,23637.80078125,23707.900390625
2025-01-08 00:00:00+05:30,23746.650390625,23751.849609375,23496.150390625,23688.94921875
2025-01-09 00:00:00+05:30,23674.75,23689.5,23503.05078125,23526.5
2025-01-10 00:00:00+05:30,23551.900390625,23596.599609375,23344.349609375,23431.5
2025-01-13 00:00:00+05:30,23195.400390625,23340.94921875,23047.25,23085.94921875
2025-01-14 00:00:00+05:30,23165.900390625,23264.94921875,23134.150390625,23176.05078125
2025-01-15 00:00:00+05:30,23250.44921875,23293.650390625,23146.44921875,23213.19921875
2025-01-16 00:00:00+05:30,23377.25,23391.650390625,23272.05078125,23311.80078125
2025-01-17 00:00:00+05:30,23277.099609375,23292.099609375,23100.349609375,23203.19921875
2025-01-20 00:00:00+05:30,23290.400390625,23391.099609375,23170.650390625,23344.75
2025-01-21 00:00:00+05:30,23421.650390625,23426.30078125,22976.849609375,23024.650390625
2025-01-22 00:00:00+05:30,23099.150390625,23169.55078125,22981.30078125,23155.349609375
2025-01-23 00:00:00+05:30,23128.30078125,23270.80078125,23090.650390625,23205.349609375
2025-01-24 00:00:00+05:30,23183.900390625,23347.30078125,23050.0,23092.19921875
2025-01-27 00:00:00+05:30,22940.150390625,23007.44921875,22786.900390625,22829.150390625
2025-01-28 00:00:00+05:30,22960.44921875,23137.94921875,22857.650390625,22957.25
2025-01-29 00:00:00+05:30,23026.75,23183.349609375,22976.5,23163.099609375
2025-01-30 00:00:00+05:30,23169.5,23322.05078125,23139.19921875,23249.5
2025-01-31 00:00:00+05:30,23296.75,23546.80078125,23277.400390625,23508.400390625
2025-02-01 00:00:00+05:30,23528.599609375,23632.44921875,23318.30078125,23482.150390625
2025-02-03 00:00:00+05:30,23319.349609375,23381.599609375,23222.0,23361.05078125
2025-02-04 00:00:00+05:30,23509.900390625,23762.75,23423.150390625,23739.25
2025-02-05 00:00:00+05:30,23801.75,23807.30078125,23680.44921875,23696.30078125
2025-02-06 00:00:00+05:30,23761.94921875,23773.55078125,23556.25,23603.349609375
2025-02-07 00:00:00+05:30,23649.5,23694.5,23443.19921875,23559.94921875
2025-02-10 00:00:00+05:30,23543.80078125,23568.599609375,23316.30078125,23381.599609375
2025-02-11 00:00:00+05:30,23383.55078125,23390.05078125,22986.650390625,23071.80078125
2025-02-12 00:00:00+05:30,23050.80078125,23144.69921875,22798.349609375,23045.25
2025-02-13 00:00:00+05:30,23055.75,23235.5,22992.19921875,23031.400390625
2025-02-14 00:00:00+05:30,23096.44921875,23133.69921875,22774.849609375,22929.25
2025-02-17 00:00:00+05:30,22809.900390625,22974.19921875,22725.44921875,22959.5
2025-02-18 00:00:00+05:30,22963.650390625,22992.5,22801.5,22945.30078125
2025-02-19 00:00:00+05:30,22847.25,23049.94921875,22814.849609375,22932.900390625
2025-02-20 00:00:00+05:30,22821.099609375,22923.849609375,22812.75,22913.150390625
2025-02-21 00:00:00+05:30,22857.19921875,22921.0,22720.30078125,22795.900390625
2025-02-24 00:00:00+05:30,22609.349609375,22668.05078125,22518.80078125,22553.349609375
2025-02-25 00:00:00+05:30,22516.44921875,22625.30078125,22513.900390625,22547.55078125
2025-02-27 00:00:00+05:30,22568.94921875,22613.30078125,22508.400390625,22545.05078125
2025-02-28 00:00:00+05:30,22433.400390625,22450.349609375,22104.849609375,22124.69921875
2025-03-03 00:00:00+05:30,22194.55078125,22261.55078125,22004.69921875,22119.30078125
2025-03-04 00:00:00+05:30,21974.44921875,22105.05078125,21964.599609375,22082.650390625
2025-03-05 00:00:00+05:30,22073.05078125,22394.900390625,22067.80078125,22337.30078125
2025-03-06 00:00:00+05:30,22476.349609375,22556.44921875,22245.849609375,22544.69921875
2025-03-07 00:00:00+05:30,22508.650390625,22633.80078125,22464.75,22552.5
2025-03-10 00:00:00+05:30,22521.849609375,22676.75,22429.05078125,22460.30078125
2025-03-11 00:00:00+05:30,22345.94921875,22522.099609375,22314.69921875,22497.900390625
2025-03-12 00:00:00+05:30,22536.349609375,22577.400390625,22329.55078125,22470.5
2025-03-13 00:00:00+05:30,22541.5,22558.05078125,22377.349609375,22397.19921875
2025-03-17 00:00:00+05:30,22353.150390625,22577.0,22353.150390625,22508.75
2025-03-18 00:00:00+05:30,22662.25,22857.80078125,22599.19921875,22834.30078125
2025-03-19 00:00:00+05:30,22874.94921875,22940.69921875,22807.94921875,22907.599609375
2025-03-20 00:00:00+05:30,23036.599609375,23216.69921875,22973.94921875,23190.650390625
2025-03-21 00:00:00+05:30,23168.25,23402.69921875,23132.80078125,23350.400390625
2025-03-24 00:00:00+05:30,23515.400390625,23708.75,23433.5,23658.349609375
2025-03-25 00:00:00+05:30,23751.5,23869.599609375,23601.400390625,23668.650390625
2025-03-26 00:00:00+05:30,23700.94921875,23736.5,23451.69921875,23486.849609375
2025-03-27 00:00:00+05:30,23433.94921875,23646.44921875,23412.19921875,23591.94921875
2025-03-28 00:00:00+05:30,23600.400390625,23649.19921875,23450.19921875,23519.349609375
2025-04-01 00:00:00+05:30,23341.099609375,23565.150390625,23136.400390625,23165.69921875
2025-04-02 00:00:00+05:30,23192.599609375,23350.0,23158.44921875,23332.349609375
2025-04-03 00:00:00+05:30,23150.30078125,23306.5,23145.80078125,23250.099609375
2025-04-04 00:00:00+05:30,23190.400390625,23214.69921875,22857.44921875,22904.44921875
2025-04-07 00:00:00+05:30,21758.400390625,22254.0,21743.650390625,22161.599609375
2025-04-08 00:00:00+05:30,22446.75,22697.19921875,22270.849609375,22535.849609375
2025-04-09 00:00:00+05:30,22460.30078125,22468.69921875,22353.25,22399.150390625
2025-04-11 00:00:00+05:30,22695.400390625,22923.900390625,22695.400390625,22828.55078125
2025-04-15 00:00:00+05:30,23368.349609375,23368.349609375,23207.0,23328.55078125
2025-04-16 00:00:00+05:30,23344.099609375,23452.19921875,23273.05078125,23437.19921875
2025-04-17 00:00:00+05:30,23401.849609375,23872.349609375,23298.55078125,23851.650390625
2025-04-21 00:00:00+05:30,23949.150390625,24189.55078125,23903.650390625,24125.55078125
2025-04-22 00:00:00+05:30,24185.400390625,24242.599609375,24072.0,24167.25
2025-04-23 00:00:00+05:30,24357.599609375,24359.30078125,24119.94921875,24328.94921875
2025-04-24 00:00:00+05:30,24277.900390625,24347.849609375,24216.150390625,24246.69921875
2025-04-25 00:00:00+05:30,24289.0,24365.44921875,23847.849609375,24039.349609375
2025-04-28 00:00:00+05:30,24070.25,24355.099609375,24054.05078125,24328.5
2025-04-29 00:00:00+05:30,24370.69921875,24457.650390625,24290.75,24335.94921875
2025-04-30 00:00:00+05:30,24342.05078125,24396.150390625,24198.75,24334.19921875
2025-05-02 00:00:00+05:30,24311.900390625,24589.150390625,24238.5,24346.69921875
2025-05-05 00:00:00+05:30,24419.5,24526.400390625,24400.650390625,24461.150390625
2025-05-06 00:00:00+05:30,24500.75,24509.650390625,24331.80078125,24379.599609375
2025-05-07 00:00:00+05:30,24233.30078125,24449.599609375,24220.0,24414.400390625
2025-05-08 00:00:00+05:30,24431.5,24447.25,24150.19921875,24273.80078125
2025-05-09 00:00:00+05:30,23935.75,24164.25,23935.75,24008.0
2025-05-12 00:00:00+05:30,24420.099609375,24944.80078125,24378.849609375,24924.69921875
2025-05-13 00:00:00+05:30,24864.05078125,24973.80078125,24547.5,24578.349609375
2025-05-14 00:00:00+05:30,24613.80078125,24767.55078125,24535.55078125,24666.900390625
2025-05-15 00:00:00+05:30,24694.44921875,25116.25,24494.44921875,25062.099609375
2025-05-16 00:00:00+05:30,25064.650390625,25070.0,24953.05078125,25019.80078125
2025-05-19 00:00:00+05:30,25005.349609375,25062.94921875,24916.650390625,24945.44921875
2025-05-20 00:00:00+05:30,24996.19921875,25010.349609375,24669.69921875,24683.900390625
2025-05-21 00:00:00+05:30,24744.25,24946.19921875,24685.349609375,24813.44921875
2025-05-22 00:00:00+05:30,24733.94921875,24737.5,24462.400390625,24609.69921875
2025-05-23 00:00:00+05:30,24639.5,24909.05078125,24614.05078125,24853.150390625
2025-05-26 00:00:00+05:30,24919.349609375,25079.19921875,24900.5,25001.150390625
2025-05-27 00:00:00+05:30,24956.650390625,25062.900390625,24704.099609375,24826.19921875
2025-05-28 00:00:00+05:30,24832.5,24864.25,24737.05078125,24752.44921875
2025-05-29 00:00:00+05:30,24825.099609375,24892.599609375,24677.30078125,24833.599609375
2025-05-30 00:00:00+05:30,24812.599609375,24863.94921875,24717.400390625,24750.69921875
2025-06-02 00:00:00+05:30,24669.69921875,24754.400390625,24526.150390625,24716.599609375
2025-06-03 00:00:00+05:30,24786.30078125,24845.099609375,24502.150390625,24542.5
2025-06-04 00:00:00+05:30,24560.44921875,24644.25,24530.44921875,24620.19921875
2025-06-05 00:00:00+05:30,24691.19921875,24899.849609375,24613.099609375,24750.900390625
2025-06-06 00:00:00+05:30,24748.69921875,25029.5,24671.44921875,25003.05078125
2025-06-09 00:00:00+05:30,25160.099609375,25160.099609375,25077.150390625,25103.19921875
2025-06-10 00:00:00+05:30,25196.05078125,25199.30078125,25055.44921875,25104.25
2025-06-11 00:00:00+05:30,25134.150390625,25222.400390625,25081.30078125,25141.400390625
2025-06-12 00:00:00+05:30,25164.44921875,25196.19921875,24825.900390625,24888.19921875
2025-06-13 00:00:00+05:30,24473.0,24754.349609375,24473.0,24718.599609375
2025-06-16 00:00:00+05:30,24732.349609375,24967.099609375,24703.599609375,24946.5
2025-06-17 00:00:00+05:30,24977.849609375,24982.05078125,24813.69921875,24853.400390625
2025-06-18 00:00:00+05:30,24788.349609375,24947.55078125,24750.44921875,24812.05078125
2025-06-19 00:00:00+05:30,24803.25,24863.099609375,24733.400390625,24793.25
2025-06-20 00:00:00+05:30,24787.650390625,25136.19921875,24783.650390625,25112.400390625
2025-06-23 00:00:00+05:30,24939.75,25057.0,24824.849609375,24971.900390625
2025-06-24 00:00:00+05:30,25179.900390625,25317.69921875,24999.69921875,25044.349609375
2025-06-25 00:00:00+05:30,25150.349609375,25266.80078125,25125.05078125,25244.75
2025-06-26 00:00:00+05:30,25268.94921875,25565.30078125,25259.900390625,25549.0
2025-06-27 00:00:00+05:30,25576.650390625,25654.19921875,25523.55078125,25637.80078125
2025-06-30 00:00:00+05:30,25661.650390625,25669.349609375,25473.30078125,25517.05078125
2025-07-01 00:00:00+05:30,25551.349609375,25593.400390625,25501.80078125,25541.80078125
2025-07-02 00:00:00+05:30,25588.30078125,25608.099609375,25378.75,25453.400390625
2025-07-03 00:00:00+05:30,25505.099609375,25587.5,25384.349609375,25405.30078125
2025-07-04 00:00:00+05:30,25428.849609375,25470.25,25331.650390625,25461.0
2025-07-07 00:00:00+05:30,25450.44921875,25489.80078125,25407.25,25461.30078125
2025-07-08 00:00:00+05:30,25427.849609375,25548.05078125,25424.150390625,25522.5
2025-07-09 00:00:00+05:30,25514.599609375,25548.69921875,25424.349609375,25476.099609375
2025-07-10 00:00:00+05:30,25511.650390625,25524.05078125,25340.44921875,25355.25
2025-07-11 00:00:00+05:30,25255.5,25322.44921875,25129.0,25149.849609375
2025-07-14 00:00:00+05:30,25149.5,25151.099609375,25001.94921875,25082.30078125
2025-07-15 00:00:00+05:30,25089.5,25245.19921875,25088.44921875,25195.80078125
2025-07-16 00:00:00+05:30,25196.599609375,25255.30078125,25121.05078125,25212.05078125
2025-07-17 00:00:00+05:30,25230.75,25238.349609375,25101.0,25111.44921875
2025-07-18 00:00:00+05:30,25108.55078125,25144.599609375,24918.650390625,24968.400390625
2025-07-21 00:00:00+05:30,24999.0,25111.400390625,24882.30078125,25090.69921875
2025-07-22 00:00:00+05:30,25166.650390625,25182.0,25035.55078125,25060.900390625
2025-07-23 00:00:00+05:30,25139.349609375,25233.5,25085.5,25219.900390625
2025-07-24 00:00:00+05:30,25243.30078125,25246.25,25018.69921875,25062.099609375
2025-07-25 00:00:00+05:30,25010.349609375,25010.349609375,24806.349609375,24837.0
2025-07-28 00:00:00+05:30,24782.44921875,24889.19921875,24646.599609375,24680.900390625
2025-07-29 00:00:00+05:30,24609.650390625,24847.150390625,24598.599609375,24821.099609375
2025-07-30 00:00:00+05:30,24890.400390625,24902.30078125,24771.94921875,24855.05078125
2025-07-31 00:00:00+05:30,24642.25,24956.5,24635.0,24768.349609375
2025-08-01 00:00:00+05:30,24734.900390625,24784.150390625,24535.05078125,24565.349609375
2025-08-04 00:00:00+05:30,24596.05078125,24736.25,24554.0,24722.75
2025-08-05 00:00:00+05:30,24720.25,24733.099609375,24590.30078125,24649.55078125
2025-08-06 00:00:00+05:30,24641.349609375,24671.400390625,24539.19921875,24574.19921875
2025-08-07 00:00:00+05:30,24464.19921875,24634.19921875,24344.150390625,24596.150390625
2025-08-08 00:00:00+05:30,24544.25,24585.5,24337.5,24363.30078125
2025-08-11 00:00:00+05:30,24371.5,24600.849609375,24347.44921875,24585.05078125
2025-08-12 00:00:00+05:30,24563.349609375,24702.599609375,24465.650390625,24487.400390625
2025-08-13 00:00:00+05:30,24586.19921875,24664.55078125,24535.25,24619.349609375
2025-08-14 00:00:00+05:30,24607.25,24673.650390625,24596.900390625,24631.30078125
2025-08-18 00:00:00+05:30,24938.19921875,25022.0,24852.849609375,24876.94921875
2025-08-19 00:00:00+05:30,24891.349609375,25012.650390625,24873.94921875,24980.650390625
2025-08-20 00:00:00+05:30,24965.80078125,25088.69921875,24929.69921875,25050.55078125
2025-08-21 00:00:00+05:30,25142.0,25153.650390625,25054.900390625,25083.75
2025-08-22 00:00:00+05:30,25064.150390625,25084.849609375,24859.150390625,24870.099609375
2025-08-25 00:00:00+05:30,24949.150390625,25021.55078125,24894.349609375,24967.75
2025-08-26 00:00:00+05:30,24899.5,24919.650390625,24689.599609375,24712.05078125
2025-08-28 00:00:00+05:30,24695.80078125,24702.650390625,24481.599609375,24500.900390625
2025-08-29 00:00:00+05:30,24466.69921875,24572.44921875,24404.69921875,24426.849609375
2025-09-01 00:00:00+05:30,24432.69921875,24635.599609375,24432.69921875,24625.05078125
2025-09-02 00:00:00+05:30,24653.0,24756.099609375,24522.349609375,24579.599609375
2025-09-03 00:00:00+05:30,24616.5,24737.05078125,24533.19921875,24715.05078125
2025-09-04 00:00:00+05:30,24980.75,24980.75,24708.19921875,24734.30078125
2025-09-05 00:00:00+05:30,24818.849609375,24832.349609375,24621.599609375,24741.0
